1.786267036074683801e+03,1.024134589270465356e-01,1.073914080035762303e-01,1.058530007605943402e-01,1.065221192543010231e-01,9.964568367897159995e-02,1.083037967912577060e-01,1.073908569291233406e-01,1.079959414367163417e-01,1.012811816962701228e-01,1.053362223017330346e-01,1.150085314378869322e-01,1.184991003814900579e-01,1.034961207370672237e-01,9.745437943243548395e-02,9.630412884455692712e-02,1.021240639189877619e-01,9.954313336553045899e-02,1.069910904126506329e-01,1.009061258552329254e-01,9.791312063378941610e-02,1.114824557811198158e-01,1.184991003814900579e-01,1.034961207370672237e-01,9.745437943243548395e-02,9.630412884455692712e-02,1.021240639189877619e-01,9.954313336553045899e-02,1.069910904126506329e-01,1.009061258552329254e-01,9.791312063378941610e-02,1.114824557811198158e-01
1.782537877255394278e+03,1.061955664822935019e-01,1.111777461662048216e-01,1.096193203420348372e-01,1.102683625206172247e-01,1.033899889879927037e-01,1.121268560918393109e-01,1.104270834741847285e-01,1.114934913217374701e-01,1.045443946495651505e-01,1.090480367576467935e-01,1.190465470919239710e-01,1.224809002210727193e-01,1.070148077128188352e-01,1.008304109929927111e-01,1.000070442108927787e-01,1.057651086641853005e-01,1.035336481096842398e-01,1.109074883614523943e-01,1.040422631959829480e-01,1.014781506466013450e-01,1.152498756857879836e-01,1.224809002210727193e-01,1.070148077128188352e-01,1.008304109929927111e-01,1.000070442108927787e-01,1.057651086641853005e-01,1.035336481096842398e-01,1.109074883614523943e-01,1.040422631959829480e-01,1.014781506466013450e-01,1.152498756857879836e-01
1.778808718436104982e+03,1.106621545227444436e-01,1.155498520072015811e-01,1.140689118664500457e-01,1.146056020634400319e-01,1.077333154616416377e-01,1.164627283724885970e-01,1.140115509874053690e-01,1.157105933487800609e-01,1.083615059033035677e-01,1.135272850439724979e-01,1.233411648577740771e-01,1.270894309782215625e-01,1.110798082979661400e-01,1.049935640368077905e-01,1.045653699278362159e-01,1.101274090895661417e-01,1.084246850830553610e-01,1.156619841563493456e-01,1.079146230593323041e-01,1.055311223758117894e-01,1.195798489499524386e-01,1.270894309782215625e-01,1.110798082979661400e-01,1.049935640368077905e-01,1.045653699278362159e-01,1.101274090895661417e-01,1.084246850830553610e-01,1.156619841563493456e-01,1.079146230593323041e-01,1.055311223758117894e-01,1.195798489499524386e-01
1.775079559616815459e+03,1.152684812018750921e-01,1.201408847408504538e-01,1.187464621288950029e-01,1.191601882017421510e-01,1.123461107929029923e-01,1.210067253973075296e-01,1.178805570251174745e-01,1.202118242667478271e-01,1.124558117506758853e-01,1.182002149465859048e-01,1.276761596644672148e-01,1.320748315967150699e-01,1.153656558000615007e-01,1.097713567715669636e-01,1.093272950482105654e-01,1.146775387485562403e-01,1.135940265930477783e-01,1.206532916239586029e-01,1.121828309925538558e-01,1.096083325466938735e-01,1.243997132805194500e-01,1.320748315967150699e-01,1.153656558000615007e-01,1.097713567715669636e-01,1.093272950482105654e-01,1.146775387485562403e-01,1.135940265930477783e-01,1.206532916239586029e-01,1.121828309925538558e-01,1.096083325466938735e-01,1.243997132805194500e-01
1.771350400797526163e+03,1.205021931801908697e-01,1.253403835885579798e-01,1.240980865764409746e-01,1.242985026558125483e-01,1.174807068911980223e-01,1.261329364638322237e-01,1.233994570959890957e-01,1.255054301078312728e-01,1.180249766313603288e-01,1.235495115231188545e-01,1.323248158905886707e-01,1.367744060860576205e-01,1.215275837640676371e-01,1.158031111716159023e-01,1.146643140032740649e-01,1.199268630153429160e-01,1.192206647428500771e-01,1.261215846808181884e-01,1.179804977295653562e-01,1.151568169572523004e-01,1.291240531537639902e-01,1.367744060860576205e-01,1.215275837640676371e-01,1.158031111716159023e-01,1.146643140032740649e-01,1.199268630153429160e-01,1.192206647428500771e-01,1.261215846808181884e-01,1.179804977295653562e-01,1.151568169572523004e-01,1.291240531537639902e-01
1.767621241978236640e+03,1.257619435185347023e-01,1.304831686167617077e-01,1.294527305088516156e-01,1.292694872940658712e-01,1.222988131629438313e-01,1.309832517567665333e-01,1.289077545649238155e-01,1.308222227040434504e-01,1.236902567691035987e-01,1.286174939155125263e-01,1.378643133423542166e-01,1.413977745838456423e-01,1.274364274261252372e-01,1.210649159736930658e-01,1.197404118518855254e-01,1.251100047422950001e-01,1.242337168105654421e-01,1.311298336075754079e-01,1.235133125047597757e-01,1.206672970205544815e-01,1.337990215553198081e-01,1.413977745838456423e-01,1.274364274261252372e-01,1.210649159736930658e-01,1.197404118518855254e-01,1.251100047422950001e-01,1.242337168105654421e-01,1.311298336075754079e-01,1.235133125047597757e-01,1.206672970205544815e-01,1.337990215553198081e-01
1.763892083158947116e+03,1.311288976162928166e-01,1.358233413606622086e-01,1.348381456616635221e-01,1.344433036679198445e-01,1.273518960390770394e-01,1.360719681796071501e-01,1.345525464575204611e-01,1.362557974744795786e-01,1.294862094468303138e-01,1.338689834306829030e-01,1.439543195537750786e-01,1.473200561802911479e-01,1.331086661932723014e-01,1.263367273312593353e-01,1.248432292564653351e-01,1.302357870295190456e-01,1.291851866042876551e-01,1.360765968598584563e-01,1.290397698059677356e-01,1.261855316481419187e-01,1.393921098654147817e-01,1.473200561802911479e-01,1.331086661932723014e-01,1.263367273312593353e-01,1.248432292564653351e-01,1.302357870295190456e-01,1.291851866042876551e-01,1.360765968598584563e-01,1.290397698059677356e-01,1.261855316481419187e-01,1.393921098654147817e-01
1.760162924339657820e+03,1.362819249995728121e-01,1.410670152812936173e-01,1.399431627292135327e-01,1.397730240213291564e-01,1.325896770987674000e-01,1.413661130105276220e-01,1.393816051472509809e-01,1.414677948807868124e-01,1.343576293704764335e-01,1.392274490916430296e-01,1.496254471944759024e-01,1.543326699570378435e-01,1.376074591651558210e-01,1.310167339630424199e-01,1.298159744249840486e-01,1.350087802937792736e-01,1.341368484359184154e-01,1.408976096966305935e-01,1.337068528735211037e-01,1.307404566556214509e-01,1.459388547963751392e-01,1.543326699570378435e-01,1.376074591651558210e-01,1.310167339630424199e-01,1.298159744249840486e-01,1.350087802937792736e-01,1.341368484359184154e-01,1.408976096966305935e-01,1.337068528735211037e-01,1.307404566556214509e-01,1.459388547963751392e-01
1.756433765520368297e+03,1.416416875453607449e-01,1.465340121951581032e-01,1.453064227259002195e-01,1.457730196023285241e-01,1.385695258260287166e-01,1.473825510552965179e-01,1.448888897629719841e-01,1.469683348245561794e-01,1.395937211545449363e-01,1.452295058064193012e-01,1.554109521366496272e-01,1.613677929790697241e-01,1.428137728944419982e-01,1.363155536752725383e-01,1.352087762962734530e-01,1.399940430827726900e-01,1.396380138091611878e-01,1.461964936128682391e-01,1.389139246461645882e-01,1.357698942401578679e-01,1.526407744522942089e-01,1.613677929790697241e-01,1.428137728944419982e-01,1.363155536752725383e-01,1.352087762962734530e-01,1.399940430827726900e-01,1.396380138091611878e-01,1.461964936128682391e-01,1.389139246461645882e-01,1.357698942401578679e-01,1.526407744522942089e-01
1.752704606701078774e+03,1.471022216127417237e-01,1.520629191118011980e-01,1.508643793917835429e-01,1.521944161514584004e-01,1.451496782498956084e-01,1.539632473715469851e-01,1.509116313021097167e-01,1.525622450250694595e-01,1.451158839410968127e-01,1.516131443290029690e-01,1.621547604982666035e-01,1.675250536851980998e-01,1.483319053426384038e-01,1.415402639524211970e-01,1.408619269984671685e-01,1.451274558288966343e-01,1.456380891855562076e-01,1.519110679981252043e-01,1.444086367264389159e-01,1.411738593131303121e-01,1.588795467443385734e-01,1.675250536851980998e-01,1.483319053426384038e-01,1.415402639524211970e-01,1.408619269984671685e-01,1.451274558288966343e-01,1.456380891855562076e-01,1.519110679981252043e-01,1.444086367264389159e-01,1.411738593131303121e-01,1.588795467443385734e-01
1.748975447881789478e+03,1.532328747035489880e-01,1.582946809355441631e-01,1.571534725301191038e-01,1.593393081994684546e-01,1.525247423421766668e-01,1.613140535345339022e-01,1.587384287534014671e-01,1.589253517795045367e-01,1.521665642037986765e-01,1.586058160806177453e-01,1.704123766272214457e-01,1.736008102724674873e-01,1.554130542225070355e-01,1.479257555279347713e-01,1.471339353749292478e-01,1.510499070249334275e-01,1.523453250982961804e-01,1.583711732485333368e-01,1.515346019129666932e-01,1.481592345982788994e-01,1.650975764123998046e-01,1.736008102724674873e-01,1.554130542225070355e-01,1.479257555279347713e-01,1.471339353749292478e-01,1.510499070249334275e-01,1.523453250982961804e-01,1.583711732485333368e-01,1.515346019129666932e-01,1.481592345982788994e-01,1.650975764123998046e-01
1.745246289062499955e+03,1.601152684765329293e-01,1.653469366251258954e-01,1.642500988784288130e-01,1.674625304380421287e-01,1.609701701960004061e-01,1.697817832660895032e-01,1.667087618527667015e-01,1.661650583680184812e-01,1.597227263397403285e-01,1.665255960552785575e-01,1.793094898437282703e-01,1.814789098501295994e-01,1.625076098899755350e-01,1.543186546835515205e-01,1.542278201353544653e-01,1.577354825517055525e-01,1.601984690798210487e-01,1.658133078221374346e-01,1.589528976540479366e-01,1.552919406443833417e-01,1.729083445989186563e-01,1.814789098501295994e-01,1.625076098899755350e-01,1.543186546835515205e-01,1.542278201353544653e-01,1.577354825517055525e-01,1.601984690798210487e-01,1.658133078221374346e-01,1.589528976540479366e-01,1.552919406443833417e-01,1.729083445989186563e-01
1.741517130243210659e+03,1.687344660603507518e-01,1.740704531745087547e-01,1.730766112218684871e-01,1.770915392699580204e-01,1.707995690695648661e-01,1.797061883955304307e-01,1.750830969374093660e-01,1.752977842198948366e-01,1.680861350415007449e-01,1.761265222620200244e-01,1.879837669275853385e-01,1.900051348078188873e-01,1.701553873451691623e-01,1.619030677181268474e-01,1.630661779343353657e-01,1.662252415536025485e-01,1.695826226760715483e-01,1.748658700713087155e-01,1.670688325539230190e-01,1.628968759839022895e-01,1.815075750047928094e-01,1.900051348078188873e-01,1.701553873451691623e-01,1.619030677181268474e-01,1.630661779343353657e-01,1.662252415536025485e-01,1.695826226760715483e-01,1.748658700713087155e-01,1.670688325539230190e-01,1.628968759839022895e-01,1.815075750047928094e-01
1.737787971423921135e+03,1.786561939478304994e-01,1.839479040999559556e-01,1.831287591036777351e-01,1.872045115630232570e-01,1.808101366479673011e-01,1.897971554149294193e-01,1.846548991277812690e-01,1.856692063166591744e-01,1.775842279994060968e-01,1.861908158803460833e-01,1.972394922188107635e-01,1.993638379686742956e-01,1.793839638520563218e-01,1.715781272921177991e-01,1.726802116798162035e-01,1.760187797183853653e-01,1.791302527833195102e-01,1.845409306516118120e-01,1.765611532277293616e-01,1.718236290450605996e-01,1.909894746329111603e-01,1.993638379686742956e-01,1.793839638520563218e-01,1.715781272921177991e-01,1.726802116798162035e-01,1.760187797183853653e-01,1.791302527833195102e-01,1.845409306516118120e-01,1.765611532277293616e-01,1.718236290450605996e-01,1.909894746329111603e-01
1.734058812604631612e+03,1.897374582093899753e-01,1.948985612318239469e-01,1.942475652604389036e-01,1.979716675390296998e-01,1.913727952804397670e-01,2.003923811480093353e-01,1.972316418109194558e-01,1.969946924822797152e-01,1.895944923960735662e-01,1.967472078327038298e-01,2.088725581452558488e-01,2.099569632876912839e-01,1.921362920265111407e-01,1.840857490231946891e-01,1.831713322241630970e-01,1.868310455732786757e-01,1.892645772792460601e-01,1.949194332512165229e-01,1.889344299212097067e-01,1.838286214108977024e-01,2.015624211039213631e-01,2.099569632876912839e-01,1.921362920265111407e-01,1.840857490231946891e-01,1.831713322241630970e-01,1.868310455732786757e-01,1.892645772792460601e-01,1.949194332512165229e-01,1.889344299212097067e-01,1.838286214108977024e-01,2.015624211039213631e-01
1.730329653785342316e+03,2.016263197365645299e-01,2.066869906097389409e-01,2.061884056502603646e-01,2.099098643596438163e-01,2.031567605671941723e-01,2.122278625228201376e-01,2.106171650279844432e-01,2.090286952544210264e-01,2.025074022955127007e-01,2.084164897189573207e-01,2.215423256784047612e-01,2.226425643760287509e-01,2.058018617065888178e-01,1.967042196408977373e-01,1.947622341960585368e-01,1.983686468656700175e-01,2.009061190090038473e-01,2.064070103778722631e-01,2.021550573142510410e-01,1.969523712460482801e-01,2.138514324202187566e-01,2.226425643760287509e-01,2.058018617065888178e-01,1.967042196408977373e-01,1.947622341960585368e-01,1.983686468656700175e-01,2.009061190090038473e-01,2.064070103778722631e-01,2.021550573142510410e-01,1.969523712460482801e-01,2.138514324202187566e-01
1.726600494966052793e+03,2.155017431148070761e-01,2.204700278206946917e-01,2.201671847081800582e-01,2.242120704764811456e-01,2.173451805140546034e-01,2.264678872551249555e-01,2.238533390153730207e-01,2.232571523636576183e-01,2.156059951388408780e-01,2.226267497365670145e-01,2.353178915027133167e-01,2.382412308409791180e-01,2.188356370532085760e-01,2.090567952155001352e-01,2.086602343816822969e-01,2.119769690582501420e-01,2.151456632272405745e-01,2.202360636002312355e-01,2.151953657556856248e-01,2.100833579365695147e-01,2.286946775654504771e-01,2.382412308409791180e-01,2.188356370532085760e-01,2.090567952155001352e-01,2.086602343816822969e-01,2.119769690582501420e-01,2.151456632272405745e-01,2.202360636002312355e-01,2.151953657556856248e-01,2.100833579365695147e-01,2.286946775654504771e-01
1.722871336146763497e+03,2.312971623412842237e-01,2.361946195057585685e-01,2.360773586156044990e-01,2.400181298416297904e-01,2.330619347688952236e-01,2.421931893578868344e-01,2.376501777076294175e-01,2.394218795823969959e-01,2.293659151398708407e-01,2.384290385273689084e-01,2.506911256513389974e-01,2.557686718906979628e-01,2.318999223144989630e-01,2.227530106236890739e-01,2.241290607298136450e-01,2.275337605733114554e-01,2.308723764893196306e-01,2.358119085398842074e-01,2.286738075049858931e-01,2.236460738416227723e-01,2.456085517300630738e-01,2.557686718906979628e-01,2.318999223144989630e-01,2.227530106236890739e-01,2.241290607298136450e-01,2.275337605733114554e-01,2.308723764893196306e-01,2.358119085398842074e-01,2.286738075049858931e-01,2.236460738416227723e-01,2.456085517300630738e-01
1.719142177327473973e+03,2.487817239177558815e-01,2.536709353214859908e-01,2.536765644367119377e-01,2.573871094324255426e-01,2.504023554134158780e-01,2.595516054445543563e-01,2.560805980382219182e-01,2.571725696405932071e-01,2.474870265328457108e-01,2.556886147602872583e-01,2.686503085639920796e-01,2.737325044982773514e-01,2.503106905679616245e-01,2.415257059436822229e-01,2.410872076946464770e-01,2.447541103057269685e-01,2.481746069413658384e-01,2.530523367806685187e-01,2.468524037461194143e-01,2.414890874177216262e-01,2.632692595980892225e-01,2.737325044982773514e-01,2.503106905679616245e-01,2.415257059436822229e-01,2.410872076946464770e-01,2.447541103057269685e-01,2.481746069413658384e-01,2.530523367806685187e-01,2.468524037461194143e-01,2.414890874177216262e-01,2.632692595980892225e-01
1.715413018508184450e+03,2.679873391002154381e-01,2.728698694941410485e-01,2.729631647209580514e-01,2.767619976130797910e-01,2.699245882111706574e-01,2.791351218157528402e-01,2.774908525337064225e-01,2.765380324174956383e-01,2.690054306760428782e-01,2.750638828237912392e-01,2.897733003943110397e-01,2.943050611596559341e-01,2.727338710799811494e-01,2.629442459105379437e-01,2.599416028948101642e-01,2.636150113141636497e-01,2.678575285073381829e-01,2.724010138832899663e-01,2.686129526102115639e-01,2.625140404594794585e-01,2.831898359141099553e-01,2.943050611596559341e-01,2.727338710799811494e-01,2.629442459105379437e-01,2.599416028948101642e-01,2.636150113141636497e-01,2.678575285073381829e-01,2.724010138832899663e-01,2.686129526102115639e-01,2.625140404594794585e-01,2.831898359141099553e-01
1.711683859688895154e+03,2.894471346025725422e-01,2.942124344650409729e-01,2.943906584407856020e-01,2.986224490223907679e-01,2.921625205448691309e-01,3.013691484970459911e-01,2.992250250652430665e-01,2.980506489883893995e-01,2.913476335949130025e-01,2.971795393250781236e-01,3.134662867426031840e-01,3.185289222197205117e-01,2.955570988090973072e-01,2.846691699299427336e-01,2.814886259243646327e-01,2.847234200186281594e-01,2.905699129103481160e-01,2.943678756458156243e-01,2.910583477733389435e-01,2.843154844960994465e-01,3.065858759869139472e-01,3.185289222197205117e-01,2.955570988090973072e-01,2.846691699299427336e-01,2.814886259243646327e-01,2.847234200186281594e-01,2.905699129103481160e-01,2.943678756458156243e-01,2.910583477733389435e-01,2.843154844960994465e-01,3.065858759869139472e-01
1.707954700869605631e+03,3.140083197504277557e-01,3.185488953944533019e-01,3.187660990661868032e-01,3.229829741014945133e-01,3.169655914043446598e-01,3.261061923757787584e-01,3.204053333561333594e-01,3.225092264819579002e-01,3.132016208288923020e-01,3.222432683919475016e-01,3.388615721589194330e-01,3.442881287599540707e-01,3.171018141454882144e-01,3.064779253277393201e-01,3.060529268985746620e-01,3.089694992772166193e-01,3.161416279809198260e-01,3.192559749178293105e-01,3.128004507028628867e-01,3.059143536325010237e-01,3.318250010392286287e-01,3.442881287599540707e-01,3.171018141454882144e-01,3.064779253277393201e-01,3.060529268985746620e-01,3.089694992772166193e-01,3.161416279809198260e-01,3.192559749178293105e-01,3.128004507028628867e-01,3.059143536325010237e-01,3.318250010392286287e-01
1.704225542050316335e+03,3.414069113777179476e-01,3.458537851657826345e-01,3.459951337991333808e-01,3.493266232499194768e-01,3.436291318435168440e-01,3.527225738006247724e-01,3.446204968595076856e-01,3.496757812910905594e-01,3.377205040571942818e-01,3.493333768252745997e-01,3.662394347724373111e-01,3.718162663678470925e-01,3.417436268446698566e-01,3.322933926513150782e-01,3.328513596156502663e-01,3.359672534743165517e-01,3.435676420667885256e-01,3.463160633815052236e-01,3.374914746997609849e-01,3.305359126733879993e-01,3.588432134637828952e-01,3.718162663678470925e-01,3.417436268446698566e-01,3.322933926513150782e-01,3.328513596156502663e-01,3.359672534743165517e-01,3.435676420667885256e-01,3.463160633815052236e-01,3.374914746997609849e-01,3.305359126733879993e-01,3.588432134637828952e-01
1.700496383231026812e+03,3.703564028316111978e-01,3.750215680519863870e-01,3.749630952100727610e-01,3.769902864731117242e-01,3.714922198227468275e-01,3.805820845980675271e-01,3.747420523581758145e-01,3.783914224361567546e-01,3.676293126972656200e-01,3.776225713787199623e-01,3.957107381803997570e-01,4.023942360454716427e-01,3.731990261535557130e-01,3.635866630689371659e-01,3.608127196563313821e-01,3.644502711083202895e-01,3.721996763442915745e-01,3.745586640036203674e-01,3.684803569689390490e-01,3.611659170793633522e-01,3.885700728320845565e-01,4.023942360454716427e-01,3.731990261535557130e-01,3.635866630689371659e-01,3.608127196563313821e-01,3.644502711083202895e-01,3.721996763442915745e-01,3.745586640036203674e-01,3.684803569689390490e-01,3.611659170793633522e-01,3.885700728320845565e-01
1.696767224411737288e+03,4.015093762750098216e-01,4.064856085894035242e-01,4.062104648648396377e-01,4.072542018085728577e-01,4.018565356989438064e-01,4.110902369322725347e-01,4.081670743812405577e-01,4.094066553511267470e-01,4.008158250312717774e-01,4.085526649932899046e-01,4.261925980136102021e-01,4.359103950769905311e-01,4.080878105280651980e-01,3.969570088998545243e-01,3.912052365283987809e-01,3.950871772161029805e-01,4.035845279826644205e-01,4.051885478585565692e-01,4.029098500896775015e-01,3.952416855841872634e-01,4.210889979930055871e-01,4.359103950769905311e-01,4.080878105280651980e-01,3.969570088998545243e-01,3.912052365283987809e-01,3.950871772161029805e-01,4.035845279826644205e-01,4.051885478585565692e-01,4.029098500896775015e-01,3.952416855841872634e-01,4.210889979930055871e-01
1.693038065592447992e+03,4.360308848015022054e-01,4.412241713002769128e-01,4.406882664148419337e-01,4.401607018425748308e-01,4.346444755147539918e-01,4.441856119582157092e-01,4.400977211073038298e-01,4.438472805036733360e-01,4.333668658509848282e-01,4.424313292979735746e-01,4.587134578219650427e-01,4.704244612202923004e-01,4.409143653033033017e-01,4.284843280246212194e-01,4.246916221525288138e-01,4.291408917185283722e-01,4.376683922432098583e-01,4.389059065127521309e-01,4.356250012293455542e-01,4.279890862426585230e-01,4.551514228447560706e-01,4.704244612202923004e-01,4.409143653033033017e-01,4.284843280246212194e-01,4.246916221525288138e-01,4.291408917185283722e-01,4.376683922432098583e-01,4.389059065127521309e-01,4.356250012293455542e-01,4.279890862426585230e-01,4.551514228447560706e-01
