1.823558624267578125e+03,7.406674711098198971e-02,7.684115344331915454e-02,7.554780784490390533e-02,7.905138000136319176e-02,7.675643426112142842e-02,8.686841118542046325e-02,8.776835103060846854e-02,8.495328043188354883e-02,7.054176978101309170e-02,7.623604658623710228e-02,7.800519815223941333e-02,7.081598136492604778e-02,7.638062460517325292e-02,8.499261114251345506e-02,7.482341195263150779e-02,7.503790169696260282e-02,8.098819158422987385e-02,8.012695555692099514e-02,7.712704638317538497e-02,7.820698429398970086e-02,7.458052765658654271e-02,7.624896064610310609e-02,7.019888104072627422e-02,7.052044476104236959e-02,6.949491388249115498e-02,7.338337829836444337e-02,7.079140242850356923e-02,7.026879136108325763e-02,7.470321027134652070e-02,7.694420213629661609e-02,8.234892309808616861e-02,7.725717537750143027e-02,7.063618101365047586e-02,6.804441997793481134e-02,7.933508303876088408e-02,6.801389304576310746e-02
1.819829465448288602e+03,7.626041458935760298e-02,7.914272480991001169e-02,7.782793585997208052e-02,8.133586928312901143e-02,7.893327603850389118e-02,8.885690110930467844e-02,8.982219044835879074e-02,8.685847539535319906e-02,7.236811695706950320e-02,7.836321574849618166e-02,8.007693118553797784e-02,7.251964196142679508e-02,7.809832173080485940e-02,8.669845001785053684e-02,7.684563721723650098e-02,7.724862129657288079e-02,8.339169947228894375e-02,8.254484838737541352e-02,7.908236582106314971e-02,8.028876369423926240e-02,7.674625810251854696e-02,7.835216541649576982e-02,7.230365443249017754e-02,7.283954411841822574e-02,7.137483683136558454e-02,7.528098376500066968e-02,7.296564458220283766e-02,7.181501870913968577e-02,7.708316077820913381e-02,7.928504204595232530e-02,8.454984586153699300e-02,7.948752943410232474e-02,7.265076520792257408e-02,6.990761769576657458e-02,8.108797389362640273e-02,6.998408329421119956e-02
1.816100306628999306e+03,7.915317239965506679e-02,8.211473289784435026e-02,8.087506489445206448e-02,8.436875235595732436e-02,8.177836032511727471e-02,9.109773503081837476e-02,9.205537552013209890e-02,8.930862357928626150e-02,7.443541579759165028e-02,8.069811695721242073e-02,8.233514183815911214e-02,7.464559995520426983e-02,8.029927935294946251e-02,8.895308589497627483e-02,7.940290644623779204e-02,7.998624339183675602e-02,8.643025772654119865e-02,8.545279765735444566e-02,8.159565969140486486e-02,8.298020001129916001e-02,7.951820907041870501e-02,8.106195335215937714e-02,7.494579077379774634e-02,7.556942381867845504e-02,7.377567631494871825e-02,7.778871066473186380e-02,7.567394646570010930e-02,7.357890556238159963e-02,8.008402431972344582e-02,8.236290269341808856e-02,8.741471156864957792e-02,8.238043251459463423e-02,7.530685800260719653e-02,7.221606949614391147e-02,8.332913469236612192e-02,7.240451909490805416e-02
1.812371147809709782e+03,8.222458200545332274e-02,8.525257546039391454e-02,8.416382725616639027e-02,8.753136629279029135e-02,8.478475687420589102e-02,9.359634246583287132e-02,9.448456808377703187e-02,9.202834575142682105e-02,7.677163905433254110e-02,8.328522634616324083e-02,8.485527372042109273e-02,7.730377131301267857e-02,8.317738523302985187e-02,9.204934753633858824e-02,8.235035674319918231e-02,8.286913373060028620e-02,8.961674406543941596e-02,8.845091977225225111e-02,8.433347003477979775e-02,8.584170053950881951e-02,8.242016209055580411e-02,8.392184582897711798e-02,7.771251683659614884e-02,7.832855911062640286e-02,7.648361582929878721e-02,8.064597074821322487e-02,7.850146552475230355e-02,7.566772667528029461e-02,8.314956054575245448e-02,8.560337821320010421e-02,9.042675804459673894e-02,8.545059572856909813e-02,7.813887084225479285e-02,7.482515009486981339e-02,8.622646088210417226e-02,7.501947381523592362e-02
1.808641988990420487e+03,8.524219948371045130e-02,8.835071046006132134e-02,8.744635006303994040e-02,9.058371818426870503e-02,8.772289268753087621e-02,9.606460953516082757e-02,9.682575401375158319e-02,9.478278348456199709e-02,7.918932418471212598e-02,8.584942735487791077e-02,8.733623775219842567e-02,8.058066446565308183e-02,8.675067076602788196e-02,9.601022290078889410e-02,8.554725180122005335e-02,8.568235096477314072e-02,9.267445998790446726e-02,9.135790933649248768e-02,8.715027049828905081e-02,8.864447717187969034e-02,8.526190048591644755e-02,8.673645466066143284e-02,8.030518509641085267e-02,8.091107935713214017e-02,7.934377505947939890e-02,8.358927255544751356e-02,8.118298250649644276e-02,7.796816218356904249e-02,8.605398661033661356e-02,8.875009283681439820e-02,9.336737709450501632e-02,8.841295828196121809e-02,8.088687080607709357e-02,7.751656844667692559e-02,8.984932158845684858e-02,7.775022352398544556e-02
1.804912830171130963e+03,8.752029039393049992e-02,9.064546051370653279e-02,8.987687388535786637e-02,9.278982813224118109e-02,8.977705855890127928e-02,9.875183718996589921e-02,9.938655167238148735e-02,9.729111265568493594e-02,8.182138111401172920e-02,8.863665004932698432e-02,9.007937455721229392e-02,8.385431922083194656e-02,9.025394934118816104e-02,9.989763429010643792e-02,8.858184850758565876e-02,8.787599802662271475e-02,9.482978294035043776e-02,9.338537571363104972e-02,8.934847328376446796e-02,9.075408626460654271e-02,8.728816838394756750e-02,8.879692354582205405e-02,8.220184571008908037e-02,8.261514176892757744e-02,8.196785883752222279e-02,8.621331888706576518e-02,8.308236135645591380e-02,8.046818921616033515e-02,8.809178439472906130e-02,9.108285409160493673e-02,9.552564799334049839e-02,9.053430295835571129e-02,8.286662737423647340e-02,7.997681395739336674e-02,9.342763428348324628e-02,8.012174577925956775e-02
1.801183671351841440e+03,8.991323755167056342e-02,9.303565366592776720e-02,9.232340719917719873e-02,9.508177712237150803e-02,9.190946678304426354e-02,1.020362150263456058e-01,1.026542064713624469e-01,9.996636065118225112e-02,8.482230764849596483e-02,9.205514400759205740e-02,9.360082313597198334e-02,8.708745553044232313e-02,9.362896049225852280e-02,1.036650209941644973e-01,9.175494841090289788e-02,9.012096979981880362e-02,9.717788908517707713e-02,9.564326063314543269e-02,9.178870321287724288e-02,9.306224046105673886e-02,8.947770146741740316e-02,9.110594613808173370e-02,8.429106936923083659e-02,8.464914440173337828e-02,8.466340842338274109e-02,8.878594727831924660e-02,8.523140088917102730e-02,8.310384370163384493e-02,9.010892868590289484e-02,9.351798553358411925e-02,9.785503695731025131e-02,9.277712094932136222e-02,8.513057875967051935e-02,8.255885991477496244e-02,9.690983719811134545e-02,8.286014288004669992e-02
1.797454512532552144e+03,9.254056168720112274e-02,9.568422853450772592e-02,9.494653101345243429e-02,9.768007931126131138e-02,9.435729694943781332e-02,1.057359814052365454e-01,1.063474158549250204e-01,1.026402310149750752e-01,8.813565751403437676e-02,9.586843024001839852e-02,9.764690105220505401e-02,8.985516912762993302e-02,9.637223503884506659e-02,1.067718738703041792e-01,9.480254315505057261e-02,9.240835577701064785e-02,9.979249140271878593e-02,9.818851368832368087e-02,9.442497372175694126e-02,9.551519746549445855e-02,9.188271830769573212e-02,9.370907646446632877e-02,8.680955168198442595e-02,8.728587591125580580e-02,8.731469717400852648e-02,9.127697429833395160e-02,8.765781531311978014e-02,8.609659912736941645e-02,9.229218970290754831e-02,9.609741075730413029e-02,1.004025297344245532e-01,9.516666996498372721e-02,8.767330671309830903e-02,8.516163393568831896e-02,9.981104331677172203e-02,8.570277008774286609e-02
1.793725353713262621e+03,9.549514418951668415e-02,9.893428103381438077e-02,9.802684112798681904e-02,1.007655045880382350e-01,9.742470830275755389e-02,1.094209690055576167e-01,1.099918830261621405e-01,1.054725479415225264e-01,9.144579815978620685e-02,9.964632385520391655e-02,1.017402292884996284e-01,9.252441777942121970e-02,9.901820297085925371e-02,1.097557655424919176e-01,9.796857429583627486e-02,9.512009150731601248e-02,1.028737686090653580e-01,1.013842688397668251e-01,9.745822980741902786e-02,9.841787019236505896e-02,9.482597405679542291e-02,9.680582443050606001e-02,8.968467158124289462e-02,9.046785900312830087e-02,9.026888082836020955e-02,9.417794458366497701e-02,9.061991832182766937e-02,8.923480490944274424e-02,9.515607777128215483e-02,9.915960886519695205e-02,1.034419346778164273e-01,9.805935459187264946e-02,9.066671954500132857e-02,8.806134184753888761e-02,1.025129152995929160e-01,8.883701369732815989e-02
1.789996194893973325e+03,9.858439019498163591e-02,1.023339524480121610e-01,1.012463630509694429e-01,1.039816593969021541e-01,1.007711315463049734e-01,1.131714082362974827e-01,1.137013110517142433e-01,1.082498833569353752e-01,9.483111694320084384e-02,1.035333110002269047e-01,1.060165712436478835e-01,9.595256949322264473e-02,1.026197664270344645e-01,1.138023483221761722e-01,1.009068164492661485e-01,9.789168262184941294e-02,1.060637152104665221e-01,1.047414352077166849e-01,1.005691794831772012e-01,1.014558261107184195e-01,9.793942087043659706e-02,9.997341125897113434e-02,9.272713271409130376e-02,9.388824557941957694e-02,9.319399022073894534e-02,9.719753952987186807e-02,9.372795369169657775e-02,9.260491354181771273e-02,9.827907655178454160e-02,1.023869942148009082e-01,1.066258474378099230e-01,1.011589917705042196e-01,9.381054689123954904e-02,9.081580527066299147e-02,1.060088399432961986e-01,9.180751351036875452e-02
